date,fiscal_year,product_code,customer_code,sold_quantity,forecast_quantity
2017-12-01,2018,A1618150104,70002018,9,14
2017-12-01,2018,A1618150104,70003182,2,1
2017-12-01,2018,A1618150104,70006158,1,0
2017-12-01,2018,A1618150104,70007198,2,2
2017-12-01,2018,A1618150104,70007199,1,3
2017-12-01,2018,A1618150104,70008170,2,2
2017-12-01,2018,A1618150104,70011194,1,1
2017-12-01,2018,A1618150104,70022084,1,0
2017-12-01,2018,A1618150104,70023031,0,1
2017-12-01,2018,A1618150104,70023032,1,0
2017-12-01,2018,A1618150104,70027208,1,0
2017-12-01,2018,A1618150104,80001019,1,1
2017-12-01,2018,A1618150104,80006154,2,4
2017-12-01,2018,A1618150104,80006155,1,2
2017-12-01,2018,A1618150104,80007195,9,14
2017-12-01,2018,A1618150104,80007196,5,7
2017-12-01,2018,A1618150104,90001020,0,1
2017-12-01,2018,A1618150104,90002002,4,7
2017-12-01,2018,A1618150104,90002003,4,5
2017-12-01,2018,A1618150104,90002004,4,2
2017-12-01,2018,A1618150104,90002006,7,9
2017-12-01,2018,A1618150104,90002007,4,5
2017-12-01,2018,A1618150104,90002008,14,8
2017-12-01,2018,A1618150104,90002010,5,15
2017-12-01,2018,A1618150104,90002011,3,5
2017-12-01,2018,A1618150104,90002012,7,6
2017-12-01,2018,A1618150104,90002014,3,14
2017-12-01,2018,A1618150104,90002015,4,14
2017-12-01,2018,A1618150104,90002016,8,5
2017-12-01,2018,A1618150104,90003179,2,2
2017-12-01,2018,A1618150104,90003180,3,2
2017-12-01,2018,A1618150104,90006156,1,1
2017-12-01,2018,A1618150104,90008164,1,1
2017-12-01,2018,A1618150104,90008166,2,4
2017-12-01,2018,A1618150104,90008167,1,3
2017-12-01,2018,A1618150104,90008168,3,4
2017-12-01,2018,A1618150104,90011186,0,1
2017-12-01,2018,A1618150104,90011187,1,2
2017-12-01,2018,A1618150104,90011188,2,1
2017-12-01,2018,A1618150104,90011190,1,1
2017-12-01,2018,A1618150104,90011191,1,2
2017-12-01,2018,A1618150104,90022071,1,1
2017-12-01,2018,A1618150104,90022072,1,2
2017-12-01,2018,A1618150104,90022074,2,3
2017-12-01,2018,A1618150104,90022075,4,2
2017-12-01,2018,A1618150104,90022076,1,3
2017-12-01,2018,A1618150104,90022078,3,3
2017-12-01,2018,A1618150104,90022079,3,3
2017-12-01,2018,A1618150104,90022080,1,3
2017-12-01,2018,A1618150104,90022082,2,0
2017-12-01,2018,A1618150104,90022083,2,1
2017-12-01,2018,A1618150104,90023022,0,1
2017-12-01,2018,A1618150104,90023026,1,0
2017-12-01,2018,A1618150104,90023027,0,1
2017-12-01,2018,A1618150104,90023028,1,1
2017-12-01,2018,A1618150104,90027207,1,0
2017-12-01,2018,A1718150201,70002018,7,9
2017-12-01,2018,A1718150201,70003182,1,2
2017-12-01,2018,A1718150201,70006158,1,0
2017-12-01,2018,A1718150201,70007198,3,2
2017-12-01,2018,A1718150201,70007199,3,4
2017-12-01,2018,A1718150201,70008170,1,5
2017-12-01,2018,A1718150201,70011194,1,1
2017-12-01,2018,A1718150201,70022084,3,2
2017-12-01,2018,A1718150201,70023032,1,1
2017-12-01,2018,A1718150201,70027208,1,1
2017-12-01,2018,A1718150201,80001019,1,2
2017-12-01,2018,A1718150201,80006154,3,3
2017-12-01,2018,A1718150201,80006155,1,2
2017-12-01,2018,A1718150201,80007195,5,9
2017-12-01,2018,A1718150201,80007196,15,5
2017-12-01,2018,A1718150201,90001020,0,1
2017-12-01,2018,A1718150201,90002002,1,9
2017-12-01,2018,A1718150201,90002003,3,12
2017-12-01,2018,A1718150201,90002004,5,4
2017-12-01,2018,A1718150201,90002006,7,5
2017-12-01,2018,A1718150201,90002007,7,10
2017-12-01,2018,A1718150201,90002008,5,11
2017-12-01,2018,A1718150201,90002010,8,19
2017-12-01,2018,A1718150201,90002011,1,19
2017-12-01,2018,A1718150201,90002012,8,9
2017-12-01,2018,A1718150201,90002014,5,18
2017-12-01,2018,A1718150201,90002015,4,2
2017-12-01,2018,A1718150201,90002016,6,10
2017-12-01,2018,A1718150201,90003179,2,1
2017-12-01,2018,A1718150201,90003180,1,0
2017-12-01,2018,A1718150201,90006156,1,1
2017-12-01,2018,A1718150201,90008164,2,2
2017-12-01,2018,A1718150201,90008166,2,4
2017-12-01,2018,A1718150201,90008167,2,3
2017-12-01,2018,A1718150201,90008168,2,2
2017-12-01,2018,A1718150201,90011186,1,0
2017-12-01,2018,A1718150201,90011187,1,1
2017-12-01,2018,A1718150201,90011188,1,2
2017-12-01,2018,A1718150201,90011190,1,2
2017-12-01,2018,A1718150201,90011191,2,0
2017-12-01,2018,A1718150201,90011192,0,1
2017-12-01,2018,A1718150201,90022071,3,3
2017-12-01,2018,A1718150201,90022072,1,2
2017-12-01,2018,A1718150201,90022074,5,2
2017-12-01,2018,A1718150201,90022075,3,1
2017-12-01,2018,A1718150201,90022076,4,2
2017-12-01,2018,A1718150201,90022078,2,1
2017-12-01,2018,A1718150201,90022079,3,1
2017-12-01,2018,A1718150201,90022080,3,2
2017-12-01,2018,A1718150201,90022082,1,2
2017-12-01,2018,A1718150201,90022083,3,1
2017-12-01,2018,A1718150201,90023022,0,1
2017-12-01,2018,A1718150201,90023023,1,0
2017-12-01,2018,A1718150201,90023024,1,1
2017-12-01,2018,A1718150201,90023028,0,1
2017-12-01,2018,A1718150201,90023030,1,0
2017-12-01,2018,A1718150201,90027207,1,0
2017-12-01,2018,A2118150101,70002018,541,699
2017-12-01,2018,A2118150101,70003182,279,206
2017-12-01,2018,A2118150101,70006158,50,155
2017-12-01,2018,A2118150101,70007198,149,359
2017-12-01,2018,A2118150101,70007199,149,443
2017-12-01,2018,A2118150101,70008170,228,381
2017-12-01,2018,A2118150101,70011194,52,41
2017-12-01,2018,A2118150101,70013126,13,17
2017-12-01,2018,A2118150101,70016178,9,14
2017-12-01,2018,A2118150101,70022084,80,213
2017-12-01,2018,A2118150101,70023031,73,18
2017-12-01,2018,A2118150101,70023032,20,28
2017-12-01,2018,A2118150101,70027208,117,29
2017-12-01,2018,A2118150101,80001019,67,302
2017-12-01,2018,A2118150101,80006154,359,360
2017-12-01,2018,A2118150101,80006155,152,187
2017-12-01,2018,A2118150101,80007195,2269,2013
2017-12-01,2018,A2118150101,80007196,1173,2023
2017-12-01,2018,A2118150101,90001020,29,29
2017-12-01,2018,A2118150101,90002002,380,1240
2017-12-01,2018,A2118150101,90002003,699,1864
2017-12-01,2018,A2118150101,90002004,482,448
2017-12-01,2018,A2118150101,90002006,754,269
2017-12-01,2018,A2118150101,90002007,827,1550
2017-12-01,2018,A2118150101,90002008,584,3134
2017-12-01,2018,A2118150101,90002010,647,901
2017-12-01,2018,A2118150101,90002011,545,1646
2017-12-01,2018,A2118150101,90002012,612,801
2017-12-01,2018,A2118150101,90002014,734,1829
2017-12-01,2018,A2118150101,90002015,543,501
2017-12-01,2018,A2118150101,90002016,174,654
2017-12-01,2018,A2118150101,90003179,172,242
2017-12-01,2018,A2118150101,90003180,300,336
2017-12-01,2018,A2118150101,90006156,137,145
2017-12-01,2018,A2118150101,90008164,110,247
2017-12-01,2018,A2118150101,90008166,190,510
2017-12-01,2018,A2118150101,90008167,198,67
2017-12-01,2018,A2118150101,90008168,114,49
2017-12-01,2018,A2118150101,90011186,40,115
2017-12-01,2018,A2118150101,90011187,29,132
2017-12-01,2018,A2118150101,90011188,79,137
2017-12-01,2018,A2118150101,90011190,157,85
2017-12-01,2018,A2118150101,90011191,66,45
2017-12-01,2018,A2118150101,90011192,50,82
2017-12-01,2018,A2118150101,90013116,38,21
2017-12-01,2018,A2118150101,90013118,25,19
2017-12-01,2018,A2118150101,90013119,24,34
2017-12-01,2018,A2118150101,90013120,25,22
2017-12-01,2018,A2118150101,90013122,35,22
2017-12-01,2018,A2118150101,90013123,8,46
2017-12-01,2018,A2118150101,90013124,35,40
2017-12-01,2018,A2118150101,90016171,21,3
2017-12-01,2018,A2118150101,90016172,15,16
2017-12-01,2018,A2118150101,90016174,19,3
2017-12-01,2018,A2118150101,90016175,11,15
2017-12-01,2018,A2118150101,90016176,4,18
2017-12-01,2018,A2118150101,90022071,106,264
2017-12-01,2018,A2118150101,90022072,247,74
2017-12-01,2018,A2118150101,90022074,545,84
2017-12-01,2018,A2118150101,90022075,498,139
2017-12-01,2018,A2118150101,90022076,94,194
2017-12-01,2018,A2118150101,90022078,73,43
2017-12-01,2018,A2118150101,90022079,449,213
2017-12-01,2018,A2118150101,90022080,265,194
2017-12-01,2018,A2118150101,90022082,364,223
2017-12-01,2018,A2118150101,90022083,503,101
2017-12-01,2018,A2118150101,90023022,38,53
2017-12-01,2018,A2118150101,90023023,52,130
2017-12-01,2018,A2118150101,90023024,58,81
2017-12-01,2018,A2118150101,90023026,15,10
2017-12-01,2018,A2118150101,90023027,10,71
2017-12-01,2018,A2118150101,90023028,32,85
2017-12-01,2018,A2118150101,90023030,52,80
2017-12-01,2018,A2118150101,90027207,155,64
2017-12-01,2018,A2118150102,70002018,128,796
2017-12-01,2018,A2118150102,70003182,187,109
2017-12-01,2018,A2118150102,70006158,72,135
2017-12-01,2018,A2118150102,70007198,91,449
2017-12-01,2018,A2118150102,70007199,571,404
2017-12-01,2018,A2118150102,70008170,190,316
2017-12-01,2018,A2118150102,70011194,152,178
2017-12-01,2018,A2118150102,70013126,45,6
2017-12-01,2018,A2118150102,70016178,6,4
2017-12-01,2018,A2118150102,70022084,274,215
2017-12-01,2018,A2118150102,70023031,12,65
2017-12-01,2018,A2118150102,70023032,19,35
2017-12-01,2018,A2118150102,70027208,129,126
2017-12-01,2018,A2118150102,80001019,23,151
2017-12-01,2018,A2118150102,80006154,496,163
2017-12-01,2018,A2118150102,80006155,299,470
2017-12-01,2018,A2118150102,80007195,369,1657
2017-12-01,2018,A2118150102,80007196,2150,1545
2017-12-01,2018,A2118150102,90001020,43,71
2017-12-01,2018,A2118150102,90002002,465,907
2017-12-01,2018,A2118150102,90002003,806,835
2017-12-01,2018,A2118150102,90002004,721,337
2017-12-01,2018,A2118150102,90002006,595,926
2017-12-01,2018,A2118150102,90002007,916,651
2017-12-01,2018,A2118150102,90002008,393,2716
2017-12-01,2018,A2118150102,90002010,374,1850
2017-12-01,2018,A2118150102,90002011,769,1244
2017-12-01,2018,A2118150102,90002012,508,289
2017-12-01,2018,A2118150102,90002014,452,1855
2017-12-01,2018,A2118150102,90002015,532,1051
2017-12-01,2018,A2118150102,90002016,767,322
2017-12-01,2018,A2118150102,90003179,317,121
2017-12-01,2018,A2118150102,90003180,152,82
2017-12-01,2018,A2118150102,90006156,28,124
2017-12-01,2018,A2118150102,90008164,208,124
2017-12-01,2018,A2118150102,90008166,298,261
2017-12-01,2018,A2118150102,90008167,230,424
2017-12-01,2018,A2118150102,90008168,216,215
2017-12-01,2018,A2118150102,90011186,39,83
2017-12-01,2018,A2118150102,90011187,125,145
2017-12-01,2018,A2118150102,90011188,158,174
2017-12-01,2018,A2118150102,90011190,88,180
2017-12-01,2018,A2118150102,90011191,47,64
2017-12-01,2018,A2118150102,90011192,126,115
2017-12-01,2018,A2118150102,90013116,11,24
2017-12-01,2018,A2118150102,90013118,36,19
2017-12-01,2018,A2118150102,90013119,32,31
2017-12-01,2018,A2118150102,90013120,47,29
2017-12-01,2018,A2118150102,90013122,14,31
2017-12-01,2018,A2118150102,90013123,23,17
2017-12-01,2018,A2118150102,90013124,19,12
2017-12-01,2018,A2118150102,90016171,8,18
2017-12-01,2018,A2118150102,90016172,14,4
2017-12-01,2018,A2118150102,90016174,3,10
2017-12-01,2018,A2118150102,90016175,8,3
2017-12-01,2018,A2118150102,90016176,12,12
2017-12-01,2018,A2118150102,90022071,363,74
2017-12-01,2018,A2118150102,90022072,509,243
2017-12-01,2018,A2118150102,90022074,339,366
2017-12-01,2018,A2118150102,90022075,229,214
2017-12-01,2018,A2118150102,90022076,384,251
2017-12-01,2018,A2118150102,90022078,53,328
2017-12-01,2018,A2118150102,90022079,170,82
2017-12-01,2018,A2118150102,90022080,86,198
2017-12-01,2018,A2118150102,90022082,259,92
2017-12-01,2018,A2118150102,90022083,339,151
2017-12-01,2018,A2118150102,90023022,46,69
2017-12-01,2018,A2118150102,90023023,89,36
2017-12-01,2018,A2118150102,90023024,36,60
2017-12-01,2018,A2118150102,90023026,23,63
2017-12-01,2018,A2118150102,90023027,33,81
2017-12-01,2018,A2118150102,90023028,14,78
2017-12-01,2018,A2118150102,90023030,73,74
2017-12-01,2018,A2118150102,90027207,29,32
2017-12-01,2018,A2118150103,70002018,821,1157
2017-12-01,2018,A2118150103,70003182,182,63
2017-12-01,2018,A2118150103,70006158,28,49
2017-12-01,2018,A2118150103,70007198,331,55
2017-12-01,2018,A2118150103,70007199,319,507
2017-12-01,2018,A2118150103,70008170,100,120
2017-12-01,2018,A2118150103,70011194,161,89
2017-12-01,2018,A2118150103,70013126,17,35
2017-12-01,2018,A2118150103,70016178,8,14
2017-12-01,2018,A2118150103,70022084,155,33
2017-12-01,2018,A2118150103,70023031,40,15
2017-12-01,2018,A2118150103,70023032,47,69
2017-12-01,2018,A2118150103,70027208,52,71
2017-12-01,2018,A2118150103,80001019,71,228
2017-12-01,2018,A2118150103,80006154,131,201
2017-12-01,2018,A2118150103,80006155,277,70
2017-12-01,2018,A2118150103,80007195,923,1389
2017-12-01,2018,A2118150103,80007196,2584,1010
2017-12-01,2018,A2118150103,90001020,15,62
2017-12-01,2018,A2118150103,90002002,821,695
2017-12-01,2018,A2118150103,90002003,947,2043
2017-12-01,2018,A2118150103,90002004,1003,313
2017-12-01,2018,A2118150103,90002006,439,1766
2017-12-01,2018,A2118150103,90002007,195,796
2017-12-01,2018,A2118150103,90002008,1456,2811
2017-12-01,2018,A2118150103,90002010,914,1633
2017-12-01,2018,A2118150103,90002011,495,787
2017-12-01,2018,A2118150103,90002012,232,292
2017-12-01,2018,A2118150103,90002014,1001,1533
2017-12-01,2018,A2118150103,90002015,964,374
2017-12-01,2018,A2118150103,90002016,701,299
2017-12-01,2018,A2118150103,90003179,241,87
2017-12-01,2018,A2118150103,90003180,203,224
2017-12-01,2018,A2118150103,90006156,114,104
2017-12-01,2018,A2118150103,90008164,57,103
2017-12-01,2018,A2118150103,90008166,52,538
2017-12-01,2018,A2118150103,90008167,88,272
2017-12-01,2018,A2118150103,90008168,230,414
2017-12-01,2018,A2118150103,90011186,85,175
2017-12-01,2018,A2118150103,90011187,82,88
2017-12-01,2018,A2118150103,90011188,160,186
2017-12-01,2018,A2118150103,90011190,134,45
2017-12-01,2018,A2118150103,90011191,40,66
2017-12-01,2018,A2118150103,90011192,126,58
2017-12-01,2018,A2118150103,90013116,44,9
2017-12-01,2018,A2118150103,90013118,39,32
2017-12-01,2018,A2118150103,90013119,24,16
2017-12-01,2018,A2118150103,90013120,31,31
2017-12-01,2018,A2118150103,90013122,31,37
2017-12-01,2018,A2118150103,90013123,45,46
2017-12-01,2018,A2118150103,90013124,22,33
2017-12-01,2018,A2118150103,90016171,19,15
2017-12-01,2018,A2118150103,90016172,19,4
2017-12-01,2018,A2118150103,90016174,21,10
2017-12-01,2018,A2118150103,90016175,10,2
2017-12-01,2018,A2118150103,90016176,21,8
2017-12-01,2018,A2118150103,90022071,359,120
2017-12-01,2018,A2118150103,90022072,307,146
2017-12-01,2018,A2118150103,90022074,673,170
2017-12-01,2018,A2118150103,90022075,145,291
2017-12-01,2018,A2118150103,90022076,466,225
2017-12-01,2018,A2118150103,90022078,307,331
2017-12-01,2018,A2118150103,90022079,492,159
2017-12-01,2018,A2118150103,90022080,160,126
2017-12-01,2018,A2118150103,90022082,167,205
2017-12-01,2018,A2118150103,90022083,361,272
2017-12-01,2018,A2118150103,90023022,30,58
2017-12-01,2018,A2118150103,90023023,18,36
2017-12-01,2018,A2118150103,90023024,43,58
2017-12-01,2018,A2118150103,90023026,23,9
2017-12-01,2018,A2118150103,90023027,36,18
2017-12-01,2018,A2118150103,90023028,36,39
2017-12-01,2018,A2118150103,90023030,51,69
2017-12-01,2018,A2118150103,90027207,54,112
2017-12-01,2018,A2118150104,70002018,1071,1246
2017-12-01,2018,A2118150104,70003182,219,257
2017-12-01,2018,A2118150104,70006158,50,152
2017-12-01,2018,A2118150104,70007198,532,354
2017-12-01,2018,A2118150104,70007199,147,114
2017-12-01,2018,A2118150104,70008170,110,452
2017-12-01,2018,A2118150104,70011194,184,207
2017-12-01,2018,A2118150104,70013126,30,30
2017-12-01,2018,A2118150104,70016178,15,11
2017-12-01,2018,A2118150104,70022084,529,82
2017-12-01,2018,A2118150104,70023031,22,56
2017-12-01,2018,A2118150104,70023032,51,75
2017-12-01,2018,A2118150104,70027208,102,68
2017-12-01,2018,A2118150104,80001019,120,35
2017-12-01,2018,A2118150104,80006154,267,469
2017-12-01,2018,A2118150104,80006155,98,213
2017-12-01,2018,A2118150104,80007195,2481,943
2017-12-01,2018,A2118150104,80007196,353,1411
2017-12-01,2018,A2118150104,90001020,46,46
2017-12-01,2018,A2118150104,90002002,986,534
2017-12-01,2018,A2118150104,90002003,239,1843
2017-12-01,2018,A2118150104,90002004,1001,816
2017-12-01,2018,A2118150104,90002006,198,188
2017-12-01,2018,A2118150104,90002007,334,1655
2017-12-01,2018,A2118150104,90002008,320,892
2017-12-01,2018,A2118150104,90002010,371,306
2017-12-01,2018,A2118150104,90002011,113,836
2017-12-01,2018,A2118150104,90002012,847,984
2017-12-01,2018,A2118150104,90002014,678,1221
2017-12-01,2018,A2118150104,90002015,443,1665
2017-12-01,2018,A2118150104,90002016,602,640
2017-12-01,2018,A2118150104,90003179,63,295
2017-12-01,2018,A2118150104,90003180,95,69
2017-12-01,2018,A2118150104,90006156,84,121
2017-12-01,2018,A2118150104,90008164,107,492
2017-12-01,2018,A2118150104,90008166,211,95
2017-12-01,2018,A2118150104,90008167,189,154
2017-12-01,2018,A2118150104,90008168,213,485
2017-12-01,2018,A2118150104,90011186,21,154
2017-12-01,2018,A2118150104,90011187,111,89
2017-12-01,2018,A2118150104,90011188,184,88
2017-12-01,2018,A2118150104,90011190,92,35
2017-12-01,2018,A2118150104,90011191,107,140
2017-12-01,2018,A2118150104,90011192,176,52
2017-12-01,2018,A2118150104,90013116,44,36
2017-12-01,2018,A2118150104,90013118,29,52
2017-12-01,2018,A2118150104,90013119,22,42
2017-12-01,2018,A2118150104,90013120,32,18
2017-12-01,2018,A2118150104,90013122,21,12
2017-12-01,2018,A2118150104,90013123,36,18
2017-12-01,2018,A2118150104,90013124,31,31
2017-12-01,2018,A2118150104,90016171,18,11
2017-12-01,2018,A2118150104,90016172,8,11
2017-12-01,2018,A2118150104,90016174,8,20
2017-12-01,2018,A2118150104,90016175,7,4
2017-12-01,2018,A2118150104,90016176,10,17
2017-12-01,2018,A2118150104,90022071,186,240
2017-12-01,2018,A2118150104,90022072,70,122
2017-12-01,2018,A2118150104,90022074,557,440
2017-12-01,2018,A2118150104,90022075,250,148
2017-12-01,2018,A2118150104,90022076,188,293
2017-12-01,2018,A2118150104,90022078,215,244
2017-12-01,2018,A2118150104,90022079,489,119
2017-12-01,2018,A2118150104,90022080,325,185
2017-12-01,2018,A2118150104,90022082,462,94
2017-12-01,2018,A2118150104,90022083,103,237
2017-12-01,2018,A2118150104,90023022,32,58
2017-12-01,2018,A2118150104,90023023,100,127
2017-12-01,2018,A2118150104,90023024,47,83
2017-12-01,2018,A2118150104,90023026,47,65
2017-12-01,2018,A2118150104,90023027,59,19
2017-12-01,2018,A2118150104,90023028,33,25
2017-12-01,2018,A2118150104,90023030,45,52
2017-12-01,2018,A2118150104,90027207,18,83
2017-12-01,2018,A2118150105,70002018,265,372
2017-12-01,2018,A2118150105,70003182,254,40
2017-12-01,2018,A2118150105,70006158,65,134
2017-12-01,2018,A2118150105,70007198,299,389
2017-12-01,2018,A2118150105,70007199,103,230
2017-12-01,2018,A2118150105,70008170,83,381
2017-12-01,2018,A2118150105,70011194,25,134
2017-12-01,2018,A2118150105,70013126,36,36
2017-12-01,2018,A2118150105,70016178,12,13
2017-12-01,2018,A2118150105,70022084,260,81
2017-12-01,2018,A2118150105,70023031,23,71
2017-12-01,2018,A2118150105,70023032,66,41
2017-12-01,2018,A2118150105,70027208,133,102
2017-12-01,2018,A2118150105,80001019,156,49
2017-12-01,2018,A2118150105,80006154,223,309
2017-12-01,2018,A2118150105,80006155,264,535
2017-12-01,2018,A2118150105,80007195,684,393
2017-12-01,2018,A2118150105,80007196,2448,1646
2017-12-01,2018,A2118150105,90001020,48,81
2017-12-01,2018,A2118150105,90002002,163,1315
2017-12-01,2018,A2118150105,90002003,241,1352
2017-12-01,2018,A2118150105,90002004,330,1325
2017-12-01,2018,A2118150105,90002006,319,1520
2017-12-01,2018,A2118150105,90002007,536,1141
2017-12-01,2018,A2118150105,90002008,1032,383
2017-12-01,2018,A2118150105,90002010,376,682
2017-12-01,2018,A2118150105,90002011,704,1772
2017-12-01,2018,A2118150105,90002012,999,1086
2017-12-01,2018,A2118150105,90002014,252,803
2017-12-01,2018,A2118150105,90002015,816,959
2017-12-01,2018,A2118150105,90002016,311,1600
2017-12-01,2018,A2118150105,90003179,145,170
2017-12-01,2018,A2118150105,90003180,121,252
2017-12-01,2018,A2118150105,90006156,60,133
2017-12-01,2018,A2118150105,90008164,137,433
2017-12-01,2018,A2118150105,90008166,153,167
2017-12-01,2018,A2118150105,90008167,117,287
2017-12-01,2018,A2118150105,90008168,245,70
2017-12-01,2018,A2118150105,90011186,102,28
2017-12-01,2018,A2118150105,90011187,171,31
2017-12-01,2018,A2118150105,90011188,118,161
2017-12-01,2018,A2118150105,90011190,125,98
2017-12-01,2018,A2118150105,90011191,90,161
2017-12-01,2018,A2118150105,90011192,132,103
2017-12-01,2018,A2118150105,90013116,22,32
2017-12-01,2018,A2118150105,90013118,39,9
2017-12-01,2018,A2118150105,90013119,18,16
2017-12-01,2018,A2118150105,90013120,11,16
2017-12-01,2018,A2118150105,90013122,8,23
2017-12-01,2018,A2118150105,90013123,40,27
2017-12-01,2018,A2118150105,90013124,30,20
2017-12-01,2018,A2118150105,90016171,17,20
2017-12-01,2018,A2118150105,90016172,4,15
2017-12-01,2018,A2118150105,90016174,11,14
2017-12-01,2018,A2118150105,90016175,19,9
2017-12-01,2018,A2118150105,90016176,11,6
2017-12-01,2018,A2118150105,90022071,203,114
2017-12-01,2018,A2118150105,90022072,289,189
2017-12-01,2018,A2118150105,90022074,566,244
2017-12-01,2018,A2118150105,90022075,197,359
2017-12-01,2018,A2118150105,90022076,514,78
2017-12-01,2018,A2118150105,90022078,214,68
2017-12-01,2018,A2118150105,90022079,370,309
2017-12-01,2018,A2118150105,90022080,415,310
2017-12-01,2018,A2118150105,90022082,148,373
2017-12-01,2018,A2118150105,90022083,66,282
2017-12-01,2018,A2118150105,90023022,28,38
